ADDRESS;CITY;ENTITY_ID;LATITUDE;LOADER_TYPE;LONGITUDE;NUMBER_OF_CHARGING_POINTS;OPERATING_COMPANY;PLUG_TYPES_1;PLUG_TYPES_2;PLUG_TYPES_3;PLUG_TYPES_4;POWER_1_KW;POWER_2_KW;POWER_3_KW;POWER_4_KW;START_UP_DATE;ZIP_CODE
Schützenstr. 1;Meersburg;6874;47.696696;Normalladeeinrichtung;9.270927;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;14.09.18;88709
Schützenstr. 1;Meersburg;6875;47.696696;Normalladeeinrichtung;9.270927;2;Stadtwerk am See GmbH & Co. KG;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;04.12.15;88709
Oberriederweg 1;Daisendorf;6876;47.711909;Normalladeeinrichtung;9.265567;2;Stadtwerk am See GmbH & Co. KG;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;11.04.16;88718
Donaustraße 8;Ulm;6877;48.396859;Schnellladeeinrichtung;9.995607;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89073
Steingasse 11 (Parkplatz Steingasse);Ulm;6878;48.399021;Schnellladeeinrichtung;9.997414;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89073
Hafenbad 25;Ulm;6879;48.400452;Schnellladeeinrichtung;9.993703;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89073
Wilhelmstraße 8;Ulm;6880;48.404943;Schnellladeeinrichtung;9.985619;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89073
Dreikönigsgasse 19 (Parkplatz Sterngasse);Ulm;6881;48.399991;Schnellladeeinrichtung;9.989287;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89073
Friedrich-Ebert-Straße 8 (Parkhaus Deutschhaus);Ulm;6882;48.398003;Schnellladeeinrichtung;9.984749;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89073
Mörickestr. 17;Ulm;6883;48.40158;Normalladeeinrichtung;9.979353;2;Leonardo Hotel Munich Ulm;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;29.01.18;89077
Blaubeurer Straße 10;Ulm;6884;48.403593;Normalladeeinrichtung;9.976053983;3;IKEA Deutschland GmbH & Co. KG;AC Kupplung Typ 2;DC CHAdeMO;DC Kupplung Combo;;22.0;20.0;20.0;0.0;08.02.16;89077
Blaubeurer Straße 10;Ulm;6885;48.403593;Normalladeeinrichtung;9.976054;3;IKEA Deutschland GmbH & Co. KG;AC Kupplung Typ 2;DC CHAdeMO;DC Kupplung Combo;;22.0;20.0;20.0;0.0;08.02.16;89077
Lise-Meitner-Str. 14;Ulm;6886;48.419292;Normalladeeinrichtung;9.934673;4;BMW Car IT GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;AC Steckdose Typ 2;AC Steckdose Typ 2;22.0;22.0;22.0;22.0;14.11.18;89081
Auf dem Graben;Blaubeuren;6887;48.413496;Normalladeeinrichtung;9.78623;2;TWB-Technische Werke Blaubeuren GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;16.04.18;89143
Marktplatz 14;Laichingen;6888;48.48938;Normalladeeinrichtung;9.68649;2;Albwerk GmbH & Co KG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;11.09.18;89150
Ecke Kirchstraße/Klosterhof;Berghülen;6889;48.464484;Normalladeeinrichtung;9.760458;2;Albwerk GmbH & Co KG;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;11.0;11.0;0.0;0.0;25.09.17;89180
Riedwiesen (bei Riedwiesen Hs. 1);Bernstadt;6890;48.498819;Normalladeeinrichtung;10.029118;1;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;31.01.18;89182
Aichen Nord;Nellingen;6891;48.520528;Schnellladeeinrichtung;9.806981;2;Autobahn Tank & Rast GmbH;DC Kupplung Combo, DC CHAdeMO;AC Kupplung Typ 2;;;50.0;42.0;0.0;0.0;08.07.16;89191
Rathausgasse 9;Rammingen;6892;48.515922;Normalladeeinrichtung;10.172538;2;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;14.08.18;89192
Kirchstraße 2;Staig;6893;48.2995;Schnellladeeinrichtung;9.99078;2;Donau-Iller Bank eG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;22.02.18;89195
Dorfplatz bei Hausnr. 1, Fl. 32;Weidenstetten;6894;48.552305;Normalladeeinrichtung;9.996752;1;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;31.01.18;89197
Bahnhofstraße 1/2 (Glacis Galerie);Neu-Ulm;6895;48.393888;Schnellladeeinrichtung;10.003914;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89231
Maximilianstraße 4;Neu-Ulm;6896;48.396352;Schnellladeeinrichtung;10.001652;2;SWU Energie GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;15.03.18;89231
Krankenhausstraße 1;Illertissen;6897;48.224455;Normalladeeinrichtung;10.105272;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;16.09.15;89257
Ulmer Straße 9;Illertissen;6898;48.223242;Normalladeeinrichtung;10.102846;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;16.09.15;89257
Unterrother Straße 1;Illertissen;6899;48.222932;Normalladeeinrichtung;10.119182;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;22.01.14;89257
Herzog-Georg-Str. 20;Weissenhorn;6900;48.30591;Normalladeeinrichtung;10.153985;2;VR-Bank Neu-Ulm eG;AC Steckdose Typ 2, AC Kupplung Typ 2;AC Steckdose Typ 2, AC Kupplung Typ 2;;;11.0;11.0;0.0;0.0;02.07.18;89264
Schulstraße 11;Nersingen;6901;48.427389;Normalladeeinrichtung;10.122389;2;erdgas schwaben gmbh;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;08.11.17;89278
Kirchplatz 6;Pfaffenhofen;6902;48.355284;Normalladeeinrichtung;10.159713;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;23.09.16;89284
A8 Autobahnraststätte Burgauer See Nord;Burgau;6903;48.413146;Schnellladeeinrichtung;10.427337;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;21.12.17;89311
Geschwister-Scholl-Straße 3;Günzburg;6904;48.446038;Normalladeeinrichtung;10.283219;2;erdgas schwaben gmbh;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;11.0;11.0;0.0;0.0;12.09.16;89312
Jahnstraße 4;Günzburg;6905;48.454001;Normalladeeinrichtung;10.278756;2;erdgas schwaben gmbh;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;07.11.17;89312
Legoland-Allee 2;Günzburg;6906;48.424067;Normalladeeinrichtung;10.298438;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;11.07.11;89312
Hofgartenweg 14;Günzburg;6907;48.45288;Normalladeeinrichtung;10.27765;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;02.03.12;89312
Augsburger Straße 49;Günzburg;6908;48.453237;Normalladeeinrichtung;10.28534;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;20.07.15;89312
Kimmerle-Ring 2;Günzburg;6909;48.428488;Normalladeeinrichtung;10.296579;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;19.10.16;89312
Robert-Koch-Str. 8;Günzburg;6910;48.452182;Normalladeeinrichtung;10.296984;2;Drexl + Ziegler GmbH & Co. KG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;20.10.18;89312
Gerichtsweg 8;Burgau;6911;48.432533;Normalladeeinrichtung;10.404427;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;05.07.18;89331
Weiler Weg 14;Ichenhausen;6912;48.37565;Normalladeeinrichtung;10.31655;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;18.04.12;89335
Schlossplatz 5;Ichenhausen;6913;48.372016;Normalladeeinrichtung;10.304663;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;11.08.18;89335
Leipheim Süd;Leipheim;6914;48.437515;Schnellladeeinrichtung;10.213661;2;Autobahn Tank & Rast GmbH;DC Kupplung Combo, DC CHAdeMO;AC Kupplung Typ 2;;;50.0;42.0;0.0;0.0;11.10.16;89340
Marktstraße 8;Leipheim;6915;48.449187;Normalladeeinrichtung;10.219844;2;erdgas schwaben gmbh;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;10.02.17;89340
Robert-Bosch-Straße 10;Jettingen;6916;48.411407;Normalladeeinrichtung;10.439855;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;19.01.14;89343
Robert-Bosch-Straße 10;Jettingen-Scheppach;6917;48.411035;Schnellladeeinrichtung;10.439782;2;Allego GmbH;DC Kupplung Combo, DC CHAdeMO;AC Kupplung Typ 2;;;50.0;43.0;0.0;0.0;10.03.16;89343
Robert-Bosch-Straße 10;Jettingen-Scheppach;6918;48.411035;Schnellladeeinrichtung;10.439782;2;Allego GmbH;DC Kupplung Combo;AC Kupplung Typ 2;;;53.0;22.0;0.0;0.0;10.03.16;89343
Robert-Bosch-Straße 10;Jettingen-Scheppach;6919;48.411035;Schnellladeeinrichtung;10.439782;2;Allego GmbH;DC Kupplung Combo;AC Kupplung Typ 2;;;53.0;22.0;0.0;0.0;10.03.16;89343
Robert-Bosch-Straße 10;Jettingen-Scheppach;6920;48.411035;Schnellladeeinrichtung;10.439782;2;Allego GmbH;DC Kupplung Combo;AC Kupplung Typ 2;;;53.0;22.0;0.0;0.0;10.03.16;89343
Benzstraße 6;Stadtbergen;6921;48.376357;Normalladeeinrichtung;10.846746;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;10.01.14;89343
Rathausplatz 1;Gundremmingen;6922;48.500536;Normalladeeinrichtung;10.403669;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;11.08.18;89355
Gutenbergstraße 6;Bobingen;6923;48.267139;Normalladeeinrichtung;10.844807;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;15.10.14;89399
Am Reitweg 10;Dillingen;6924;48.577536;Normalladeeinrichtung;10.499924;2;Autohaus Joas OHG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;22.09.18;89407
Rudolf-Diesel-Ring 5;Lauingen;6925;48.575893;Normalladeeinrichtung;10.447627;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;20.10.11;89415
Weite Gasse 900;Höchstädt;6926;48.610596;Normalladeeinrichtung;10.568956;2;Lechwerke AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;17.07.17;89420
Sankt-Otmar-Str. bei Hausnr. 4 FL19;Mödingen;6927;48.642979;Normalladeeinrichtung;10.431087;1;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;10.10.17;89426
Wilhelmstr. 3;Gerstetten;6928;48.622129;Normalladeeinrichtung;10.021391;2;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;01.08.17;89457
Bahnhofplatz 5;Heidenheim;6929;48.679146;Normalladeeinrichtung;10.1557832;2;APCOA PARKING Deutschland GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;14.12.16;89518
Marienstrasse 11;Heidenheim;6930;48.40465;Normalladeeinrichtung;10.09131;2;Heidenheimer Zeitung Gmbh & Co KG;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, DC Kupplung Combo, AC Schuko;;;11.0;11.0;0.0;0.0;21.03.18;89518
Marienstrasse 11;Heidenheim;6931;48.40465;Normalladeeinrichtung;10.09131;2;Heidenheimer Zeitung Gmbh & Co KG;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, DC Kupplung Combo, AC Schuko;;;11.0;11.0;0.0;0.0;21.03.18;89518
St.Poeltener Str.9;Heidenheim;6932;48.6744238;Normalladeeinrichtung;10.1525997;2;APCOA PARKING Deutschland GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;14.12.16;89522
Autobahnraststätte Lonetal West;Giengen;6933;48.58409;Schnellladeeinrichtung;10.175751;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo;;;43.0;50.0;0.0;0.0;20.12.16;89537
BAB7, Autobahnraststätte Lonetal Ost;Giengen;6934;48.584156;Schnellladeeinrichtung;10.17886;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;20.12.16;89537
BAB7, Autobahnraststätte Lonetal Ost;Giengen;6935;48.584106;Schnellladeeinrichtung;10.17879;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo;;;43.0;50.0;0.0;0.0;20.12.16;89537
BAB7, Autobahnraststätte Lonetal West;Giengen;6936;48.584035;Schnellladeeinrichtung;10.175685;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;20.12.16;89537
BAB7, Autobahnraststätte Lonetal West;Giengen;6937;48.58409;Schnellladeeinrichtung;10.175751;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo;;;43.0;50.0;0.0;0.0;20.12.16;89537
Kirchgasse;Giengen;6938;48.621122;Normalladeeinrichtung;10.244729;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;09.03.17;89537
Forststrasse;Gerstetten;6939;48.622395;Normalladeeinrichtung;10.025199;2;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;01.11.17;89547
Am Bahnhof 1;Gerstetten;6940;48.624756;Normalladeeinrichtung;10.022636;2;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;23.08.18;89547
Querstraße bei Hs. 14;Gerstetten-Dettingen;6941;48.59598;Normalladeeinrichtung;10.124341;2;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;08.11.18;89547
Ludwig-Erhard-Straße 9;Gerstetten-Dettingen;6942;48.58981;Schnellladeeinrichtung;10.128;2;Gerhard Spiegler Photovoltaikanlagen;DC Kupplung Combo, DC CHAdeMO;AC Kupplung Typ 2;;;50.0;43.0;0.0;0.0;26.03.18;89547
bei Springerstr. 15;Königsbronn;6943;48.737921;Normalladeeinrichtung;10.114532;1;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;15.06.18;89551
bei Turnstraße 5;Dischingen;6944;48.694906;Normalladeeinrichtung;10.361792;1;EnBW Ostwürttemberg DonauRies AG;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;14.08.18;89561
Bruder-Johannes Straße 1;Ehingen;6945;48.309956;Normalladeeinrichtung;9.613892;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;17.05.18;89584
Lindenstrasse 22;Ehingen;6946;48.2838257;Normalladeeinrichtung;9.7303316;2;TGS UG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;01.10.16;89584
Pfisterstraße 20;Ehingen;6947;48.284112;Schnellladeeinrichtung;9.720718;2;Donau-Iller Bank eG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;16.09.16;89584
Brauhhausstr. 2;Ehingen-Berg;6948;48.262532;Normalladeeinrichtung;9.735061;2;Berg Brauerei Ulrich Zimmermann GmbH & Co.KG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;18.01.18;89584
Brunnenbergstr. 27;Munderkingen;6949;48.666271;Normalladeeinrichtung;9.635715;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;15.05.18;89597
Spitalgasse 4;Schelklingen;6950;48.37562;Schnellladeeinrichtung;9.73393;2;Donau-Iller Bank eG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;22.02.18;89601
Munderkinger Straße 1;Oberstadion;6951;48.1861;Schnellladeeinrichtung;9.69115;2;Donau-Iller Bank eG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;29.06.18;89613
Kornmarkt 8;Nürnberg;6952;49.449179;Normalladeeinrichtung;11.07474;2;N-ERGIE Aktiengesellschaft;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;22.05.18;90402
Königstorgraben 1;Nürnberg;6953;49.449467;Normalladeeinrichtung;11.083265;2;N-ERGIE Aktiengesellschaft;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;23.05.18;90402
An der Sparkasse 2-4;Nürnberg;6954;49.449984;Normalladeeinrichtung;11.080309;2;N-ERGIE Aktiengesellschaft;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;23.05.18;90402
Augustinerstraße;Nürnberg;6955;49.454167;Normalladeeinrichtung;11.075278;2;N-ERGIE Aktiengesellschaft;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;05.10.16;90403
Adlerstraße 4- 8;Nürnberg;6956;49.451934;Normalladeeinrichtung;11.077008;1;Parkhaus Adlerstrasse GmbH;AC Steckdose Typ 2;;;;11.0;0.0;0.0;0.0;29.04.16;90403
Adlerstraße;Nürnberg;6957;49.451934;Normalladeeinrichtung;11.077008;1;Parkhaus Adlerstrasse GmbH;AC Steckdose Typ 2;;;;11.0;0.0;0.0;0.0;29.04.16;90403
Äußere Bayreuther Straße 109;Nürnberg;6958;49.471754;Normalladeeinrichtung;11.102375;2;N-ERGIE Aktiengesellschaft;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;27.12.16;90409
Goethestraße 44;Nürnberg;6959;49.463265;Normalladeeinrichtung;11.086294;2;N-ERGIE Aktiengesellschaft;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;27.12.16;90409
Flughafenstraße 100;Nürnberg;6960;49.492475;Normalladeeinrichtung;11.078767;2;N-ERGIE Aktiengesellschaft;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;11.05.15;90411
